iso2c,country,year,SE.ADT.LITR.ZS,SH.IMM.MEAS,DT.ODA.ODAT.PC.ZS,EG.USE.ELEC.KH.PC,NY.GDP.PCAP.KD.ZG,iso3c,region,capital,longitude,latitude,income,lending
KY,Cayman Islands,2003,,,,,,CYM,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
KY,Cayman Islands,2004,,,,,,CYM,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
KY,Cayman Islands,2005,,,,,,CYM,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
KY,Cayman Islands,2006,,,,,,CYM,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
KY,Cayman Islands,2007,98.86782,,,,,CYM,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
KY,Cayman Islands,2008,,,,,,CYM,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
KY,Cayman Islands,2009,,,,,,CYM,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
KY,Cayman Islands,2010,,,,,,CYM,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
KY,Cayman Islands,2011,,,,,,CYM,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
KY,Cayman Islands,2012,,,,,,CYM,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
KY,Cayman Islands,2013,,,,,,CYM,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
KY,Cayman Islands,2014,,,,,,CYM,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
KY,Cayman Islands,2015,,,,,,CYM,Latin America & Caribbean,George Town,-81.3857,19.3022,High income,Not classified
CF,Central African Republic,1960,,,0.0199533357986788,,,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1961,,,0.27464856427463,,3.18841333803401,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1962,,,0.732336713003024,,-5.41071146134314,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1963,,,1.24861029044063,,-2.52924053883649,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1964,,,10.3865349925395,,0.138323269136762,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1965,,,9.57040525025882,,-1.03098606734423,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1966,,,9.30544867890557,,-1.39169302965394,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1967,,,11.9690236779524,,2.50110237895109,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1968,,,9.84992115505565,,-0.718370235000648,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1969,,,11.0533305062994,,4.88806989466796,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1970,,,7.86347089668176,,0.290989854048291,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1971,,,8.33959920583418,,-0.816309321607704,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1972,,,13.4977480073062,,-1.88048464148652,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1973,,,13.2173988468852,,-0.0324318253667997,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1974,,,18.5166343460788,,4.25695307751633,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1975,,,27.1392683154123,,-1.67794510444068,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1976,,,18.7596519597266,,3.13038015989416,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1977,,,21.2702746371994,,1.44271971330284,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1978,,,23.5634286337975,,-1.21501300007705,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1979,,,37.5736677822476,,-4.94138882381722,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1980,,12,48.3020377477004,,-7.0447619274011,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1981,,15,43.12260498032,,-4.35432006098755,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1982,,16,36.9846091769457,,4.5073919102077,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1983,,16,37.0457275679015,,-10.8641804975388,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1984,,19,51.3250627581307,,6.38101388876736,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1985,,23,39.4232550511876,,1.22751969917954,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1986,,24,50.1078613057113,,1.16805653394249,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1987,,17,65.3335965889047,,-6.94913460446035,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1988,,40,72.7852917456665,,-0.35134837526769,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1989,,69,65.7089507036664,,-0.167730167267948,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1990,,82,84.6627978964412,,-4.38139423819321,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1991,,57,57.5328797223136,,-3.02152270914661,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1992,,32,57.3840681928815,,-8.87796956269526,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1993,,42,53.9855439199151,,-2.35870089812749,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1994,,52,51.2781278403266,,2.12476378030297,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1995,,46,50.0422486859361,,4.47918774759421,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1996,,44,49.2254980687294,,-6.32069589348539,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1997,,42,26.0284211594716,,2.86037748466133,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1998,,37,33.529911310577,,2.36956930943197,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,1999,,37,32.3023912908662,,1.37037529122391,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,2000,50.64517,36,20.2131246294926,,-4.52737194817266,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,2001,,35,19.8867335576951,,2.3598260681436,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,2002,,42,15.3572053724884,,1.6169527158571,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,2003,,49,12.9342875405138,,-7.1569501728204,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,2004,,55,27.1415592857869,,4.07703426298254,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,2005,,62,21.5532799891471,,-0.873220023357007,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,2006,,61,31.7938348662631,,2.92968116183081,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,2007,,59,41.3934234529211,,2.79609580318522,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,2008,,58,59.2237375459856,,0.419859862240159,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,2009,,56,54.3727280364559,,0.350323252226744,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,2010,36.75261,53,58.6688846302988,,2.02057537931604,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,2011,,49,60.0470984794309,,2.66311980079649,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,2012,,49,50.7792596498854,,3.78210226346533,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,2013,,25,45.074586862587,,-36.8298963559377,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,2014,,49,135.317155188298,,0.687829611634186,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CF,Central African Republic,2015,,49,107.111590154198,,4.09198372489958,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
TD,Chad,1960,,,0.00999469281811358,,,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1961,,,1.06523589583561,,-0.549198502136619,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1962,,,1.76854149152125,,3.30568539139054,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1963,,,1.74647743981485,,-3.52616982216765,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1964,,,5.09778977700635,,-4.40138064951711,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1965,,,5.52034960401236,,-1.31094810737049,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1966,,,5.63731958946316,,-3.62983010615223,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1967,,,5.77324341863351,,-1.07050038988542,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1968,,,6.20686344214586,,-2.2931561020991,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1969,,,6.65568875028865,,4.81387799218676,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1970,,,6.13412911422352,,-0.241892301620894,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1971,,,8.16136803958894,,-4.41307977226339,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1972,,,8.07055536901625,,-1.21035416752538,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1973,,,11.5875804067527,,-10.5503363434689,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1974,,,19.6223939320597,,2.55058465403049,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1975,,,16.3235931572515,,6.65201030237495,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1976,,,14.5917171392756,,0.900480899191038,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1977,,,19.181996004221,,0.26973949258398,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1978,,,28.4040782859298,,-2.34415379255267,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1979,,,19.1688405226665,,-22.9528530294626,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1980,,,7.75480370085208,,-7.94931315698167,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1981,,,12.9192716879887,,-1.10772770672267,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1982,,,13.60494588031,,3.00003592019476,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1983,,,18.1048453395192,,12.9503677157935,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1984,,10,22.4886890432588,,-0.525000083400613,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1985,,7,35.166212154095,,18.5039487182439,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1986,,12,30.5759711127548,,-6.85275832653261,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1987,,16,37.3126393861637,,-5.36837467376559,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1988,,17,46.6823378738289,,11.8375236202299,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1989,,32,43.4407531371758,,1.54354784890825,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1990,,32,52.1382157945991,,-7.21505880780465,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1991,,28,42.6514707692468,,5.12520219592747,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1992,,25,37.2809390449559,,4.61620945883332,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1993,,19,34.0883973602428,,-18.3651379706064,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1994,,24,31.3475828073666,,6.615406251019,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1995,,26,33.5708231236721,,-2.06904710187484,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1996,,22,40.8471932711092,,-1.1791371224104,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1997,,30,30.4220424485981,,2.09859130579994,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1998,,20,22.4815310948547,,3.28500909993122,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1999,,30,23.3690125376686,,-4.17282437531995,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2000,25.65421,28,15.7421721560495,,-4.45253780473706,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2001,,26,21.7707190062763,,7.52779474198957,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2002,,25,25.4674428321174,,4.40936723723142,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2003,,23,26.9415786103602,,10.4101973222337,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2004,28.38143,16,34.1996425762481,,28.7185210652368,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2005,,27,38.3867740656634,,13.1720402620692,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2006,,39,27.8968760737918,,-2.77622906256616,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2007,,31,33.4687985234938,,-0.122205408978772,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2008,,27,37.9230529283597,,-0.262297817211589,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2009,,36,48.5386757608113,,0.875156333007652,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2010,,46,41.2342618557336,,9.87804451087884,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2011,,54,37.2180803246833,,-3.18666466858456,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2012,,63,37.3738649766413,,5.31332231622184,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2013,,57,34.9744460558344,,2.25177495772884,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2014,,52,28.883289049996,,3.46636814961691,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2015,26.00299,60,43.3044553686868,,-1.39709765834357,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
JG,Channel Islands,1960,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1961,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1962,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1963,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1964,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1965,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1966,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1967,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1968,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1969,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1970,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1971,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1972,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1973,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1974,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1975,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1976,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1977,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1978,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1979,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1980,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1981,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1982,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1983,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1984,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1985,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1986,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1987,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1988,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1989,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1990,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1991,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1992,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1993,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1994,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1995,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1996,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1997,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1998,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,1999,,,,,3.05638508082274,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2000,,,,,5.08804302302231,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2001,,,,,-2.21515800761357,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2002,,,,,-2.35447825313291,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2003,,,,,-3.92604930814684,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2004,,,,,-0.516507646809956,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2005,,,,,0.639218251013588,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2006,,,,,4.12846901498007,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2007,,,,,5.15270495753468,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2008,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2009,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2010,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2011,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2012,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2013,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2014,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
JG,Channel Islands,2015,,,,,,CHI,Europe & Central Asia,"","","",High income,Not classified
CL,Chile,1960,,,1.68597022662109,,,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1961,,,14.8336737575277,,2.93057528464399,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1962,,,16.4717689152631,,1.7445073123445,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1963,,,17.2041785213912,,3.52659648435767,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1964,,,15.6520621081795,,0.325965112724489,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1965,,,13.0960881514695,,-1.23154364899466,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1966,,,15.3393025795533,,8.84809836688302,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1967,,,11.3700460970344,,1.41421923908986,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1968,,,9.23513373096138,,1.43313379300751,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1969,,,10.1458236900025,,1.8386522285525,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1970,,,7.5659788171414,,-0.147398913127645,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1971,,,4.91524587157827,776.690939498454,7.38671141923997,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1972,,,5.00878906427153,802.212493996004,-2.78924890449233,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1973,,,4.82652299680229,770.579702752346,-6.66350463197344,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1974,,,2.29861413047713,813.183448108202,0.679336159537144,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1975,,,12.1613326160405,742.175723829753,-14.3181043327701,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1976,,,0.688559981497544,779.959244794958,2.20385042090516,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1977,,,0.984542771370871,805.374563260077,8.75635176584322,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1978,,,0.655030842712732,846.142495006991,6.08162362880111,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1979,,,-2.5133217769194,888.899462442916,6.79562573428589,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1980,,94,-0.936427158482352,915.035789269628,6.36332666424435,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1981,,95,-0.633788682090198,930.57662356554,4.91509655540642,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1982,,96,-0.761030028316515,897.137321842354,-12.367893421607,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1983,,95,0.00847634768418553,914.936969030986,-6.48028087561966,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1984,,94,0.187724361899864,974.331154785161,2.46969691352774,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1985,,92,3.2846160439004,994.33315480434,2.34171403296838,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1986,,91,-0.415855546479407,1033.25972286417,3.64966299975403,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1987,,92,1.69205611020041,1058.5077430822,4.68498973033746,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1988,,95,3.4608410866557,1124.90997558362,5.54432410800052,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1989,,92,4.73598659644396,1211.82604027992,8.09406592270976,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1990,,97,7.81898262303985,1240.66124699557,1.64541836117256,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1991,,99,8.98103653318614,1317.65464013285,6.08115536228753,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
CL,Chile,1992,,89,9.60351715923734,1462.28891408572,9.42827148845488,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,Upper middle income,IBRD
